sale_id,date_key,rep_key,doctor_key,product_key,territory_key,quantity_sold,discount_percent,marketing_spend,revenue
5630,99,33,413,13,5,71,6.91,3594.16,32030.43
5631,495,3,194,3,22,61,0.92,1816.57,7777.26
5632,514,49,404,17,8,96,8.91,1710.03,21667.47
5633,297,20,42,9,7,36,3.07,2023.15,2150.22
5634,211,35,498,18,19,11,0.41,857.48,1068.65
5635,123,39,57,16,22,78,11.93,174.85,19080.61
5636,229,43,236,7,12,29,6.58,3001.46,5835.3
5637,594,47,371,18,12,36,5.95,3484.51,3302.85
5638,656,7,333,15,19,5,7.96,554.06,875.85
5639,388,27,8,5,8,61,3.17,281.3,13549.81
5640,140,5,215,2,23,55,2.09,1500.18,21225.71
5641,541,49,59,7,2,90,8.33,4858.18,17770.32
5642,391,37,240,15,10,33,10.08,3398.27,5647.48
5643,270,1,395,18,4,15,10.24,2569.23,1313.41
5644,12,22,343,6,21,98,3.47,2344.87,10961.23
5645,389,7,244,8,22,24,0.72,2415.31,1922.38
5646,337,49,36,12,21,37,6.23,346.53,10314.45
5647,506,8,284,3,10,41,7.6,3166.13,4874.91
5648,106,44,81,7,4,74,14.32,2125.78,13656.42
5649,32,30,72,19,19,69,0.5,2178.1,23230.79
5650,74,28,1,17,18,1,3.37,4974.23,239.43
5651,171,26,349,15,17,65,11.2,2346.08,10985.27
5652,69,34,436,11,8,48,11.49,2505.06,20537.15
5653,362,49,259,3,20,47,9.28,2685.05,5486.71
5654,649,32,269,6,9,96,1.61,2177.31,10944.43
5655,433,22,353,17,17,94,9.09,938.69,21174.14
5656,100,20,279,10,5,21,9.58,2463.16,2104.27
5657,658,14,215,10,2,91,8.31,304.62,9246.59
5658,9,23,290,3,2,61,10.25,2563.95,7044.91
5659,574,3,154,18,22,77,10.79,3255.23,6700.88
5660,697,19,261,16,9,76,12.87,1032.12,18392.93
5661,29,14,392,10,14,93,7.14,1165.73,9570.39
5662,114,40,81,19,21,57,13.44,2392.08,16694.91
5663,462,39,381,17,8,52,7.91,624.65,11865.39
5664,143,37,153,9,24,46,7.43,3867.04,2623.92
5665,390,35,471,13,21,43,2.06,3744.96,20409.38
5666,632,1,439,20,1,80,1.38,4223.67,11615.07
5667,682,19,28,6,23,84,8.07,2999.76,8947.62
5668,157,15,482,13,15,96,0.5,4418.73,46290.9
5669,335,25,264,13,23,4,11.32,1816.98,1719.04
5670,260,1,235,5,18,77,10.01,4748.72,15895.65
5671,82,31,380,16,7,53,12.6,1717.35,12866.4
5672,441,37,275,11,9,83,12.15,3091.82,35247.35
5673,172,43,141,20,21,34,1.19,1579.78,4945.91
5674,231,46,410,11,22,39,3.04,4189.37,18279.48
5675,720,22,167,17,20,73,1.26,2957.92,17860.03
5676,75,50,307,13,2,61,1.25,4498.19,29192.3
5677,270,20,262,4,23,51,14.87,3518.02,11989.41
5678,626,41,269,14,6,88,9.97,1399.76,19380.36
5679,62,47,497,13,21,91,0.07,2657.71,44069.55
5680,320,43,52,20,4,97,4.51,2603.8,13636.3
5681,102,5,247,3,12,63,3.54,414.11,7819.86
5682,429,15,343,2,15,49,7.71,4054.96,17824.74
5683,722,2,36,18,10,92,3.32,4275.63,8676.64
5684,255,12,378,18,6,62,5.37,4938.82,5723.32
5685,532,7,107,4,4,25,6.18,4377.41,6477.1
5686,570,2,401,19,12,99,8.82,2658.07,30544.05
5687,112,8,449,10,24,15,3.06,2414.36,1611.43
5688,313,9,43,1,5,75,9.43,2717.08,21927.68
5689,461,27,499,4,8,56,5.81,761.22,14565.92
5690,708,28,141,2,6,33,2.08,2753.39,12736.73
5691,462,37,92,9,6,67,3.64,658.82,3978.26
5692,92,15,191,9,3,2,7.4,3079.0,114.12
5693,52,19,183,2,11,46,12.24,3317.59,15912.08
5694,520,30,206,10,25,2,14.36,4402.61,189.81
5695,98,13,368,8,5,98,3.74,1682.47,7610.93
5696,236,45,142,8,7,24,13.31,2291.98,1678.6
5697,374,6,199,17,8,15,13.97,370.76,3197.48
5698,581,30,101,2,16,19,10.7,3019.38,6687.71
5699,557,1,41,19,7,25,12.46,1695.03,7405.23
5700,649,42,427,8,20,30,3.94,876.0,2325.04
5701,234,38,191,16,16,17,14.47,3503.84,4038.66
5702,32,25,338,13,9,82,5.88,4694.89,37402.2
5703,289,35,169,15,3,90,12.17,3951.6,15044.23
5704,638,26,9,6,19,24,2.64,2181.04,2707.46
5705,579,13,230,18,10,72,0.52,3753.78,6987.08
5706,542,19,148,11,13,32,12.25,1204.51,13573.87
5707,114,10,405,13,13,64,2.39,3674.85,30274.41
5708,204,45,102,5,6,45,7.14,3315.0,9585.94
5709,29,7,356,12,7,23,14.68,208.8,5833.9
5710,643,15,25,13,12,38,12.93,4940.79,16034.43
5711,474,23,235,16,23,72,7.07,4585.81,18584.81
5712,697,36,450,20,9,26,7.13,3526.83,3554.8
5713,253,43,492,3,6,7,14.21,274.01,772.76
5714,386,31,286,5,17,42,13.78,4079.58,8307.12
5715,62,8,384,7,18,28,2.72,2074.65,5866.88
5716,515,30,72,9,4,40,11.96,584.5,2170.01
5717,430,34,25,10,7,80,13.27,2349.89,7689.13
5718,580,33,256,17,25,35,3.63,1156.33,8357.5
5719,537,1,94,14,25,31,7.09,3450.21,7045.57
5720,691,16,158,14,3,47,8.79,3052.43,10486.54
5721,141,50,461,15,16,37,3.16,4016.83,6819.32
5722,300,11,31,5,3,24,9.76,1685.15,4968.25
5723,675,27,96,4,17,80,14.24,1722.88,18946.1
5724,311,22,292,1,6,8,3.55,651.8,2490.8
5725,471,40,169,16,10,53,8.46,978.01,13475.86
5726,393,19,61,7,10,19,8.46,2293.07,3746.19
5727,642,44,413,13,23,90,0.11,2970.74,43567.82
5728,445,6,496,18,10,44,14.98,3943.59,3649.23
5729,172,48,418,7,25,76,0.18,4825.22,16340.17
5730,576,40,19,6,6,66,6.68,2113.2,7136.57
5731,31,39,474,9,14,35,12.46,3849.31,1887.98
5732,47,20,261,16,12,42,1.68,110.27,11469.93
5733,130,3,148,8,16,48,9.47,3578.68,3505.9
5734,352,1,462,4,3,94,10.48,1509.67,23237.69
5735,622,23,235,20,6,4,12.31,3912.69,516.39
5736,581,38,285,16,24,98,8.1,2124.13,25015.62
5737,58,3,3,14,8,75,9.77,3284.98,16554.05
5738,106,34,340,4,13,46,13.1,2048.22,11038.82
5739,330,17,25,14,1,37,14.63,1690.77,7726.79
5740,683,48,233,4,25,86,12.31,3296.0,20825.41
5741,383,27,325,2,16,85,8.95,4521.0,30505.03
5742,162,39,55,18,14,71,1.39,4164.6,6829.78
5743,286,23,440,17,20,83,4.93,4469.04,19551.85
5744,71,38,413,11,24,2,7.18,909.52,897.38
5745,454,11,242,18,25,54,12.6,1992.87,4603.97
5746,567,15,125,19,19,65,3.34,1022.98,21259.45
5747,397,26,489,20,1,84,12.7,1549.29,10795.94
5748,515,11,297,18,20,34,7.15,2632.86,3079.56
5749,26,7,130,9,14,59,10.57,409.47,3251.3
5750,313,47,6,19,22,72,3.76,4761.79,23446.6
5751,126,48,228,19,24,32,2.0,2759.86,10611.28
5752,408,8,187,8,19,77,7.22,1648.53,5763.83
5753,565,5,193,17,3,86,0.74,3158.8,21151.39
5754,198,17,287,5,18,6,14.53,4566.91,1176.41
5755,188,23,347,5,2,35,0.49,1353.41,7989.66
5756,698,2,365,9,6,94,2.14,1346.58,5668.33
5757,716,27,101,2,1,58,6.5,1230.71,21375.3
5758,484,21,46,8,5,51,9.58,1146.45,3720.49
5759,450,7,60,12,1,54,9.12,4552.68,14589.57
5760,523,38,46,5,13,29,5.0,4934.42,6319.97
5761,354,26,275,17,25,74,4.67,1341.05,17479.44
5762,658,30,257,2,10,9,12.4,1748.34,3107.56
5763,597,12,223,12,18,59,1.76,4956.06,17231.4
5764,100,48,18,5,25,9,11.06,1472.36,1836.26
5765,616,11,391,8,18,80,0.38,1294.72,6429.87
5766,558,17,369,12,2,86,4.56,917.45,24401.09
5767,556,10,416,2,9,46,7.9,2790.25,16698.98
5768,278,48,227,19,6,37,8.64,4395.76,11437.99
5769,693,16,224,11,17,36,11.77,2290.46,15354.14
5770,699,15,315,3,12,45,14.57,2247.3,4946.91
5771,626,15,65,1,4,24,10.79,1689.16,6911.49
5772,491,20,481,10,6,30,3.03,3677.88,3223.86
5773,255,4,268,6,16,7,10.27,2310.91,727.79
5774,381,32,173,10,10,59,5.76,4117.9,6161.77
5775,542,22,152,15,20,51,2.37,878.03,9476.28
5776,264,35,438,7,4,25,0.12,2744.05,5378.29
5777,610,14,260,9,24,99,2.37,4720.21,5955.8
5778,329,30,79,1,23,75,14.08,3987.77,20801.88
5779,115,31,224,13,22,29,12.02,1110.26,12364.69
5780,276,10,280,18,15,57,10.26,1766.48,4989.86
5781,488,6,23,7,1,35,0.28,3131.12,7517.54
5782,281,27,345,9,11,92,2.82,3033.97,5509.17
5783,275,11,433,17,20,73,14.68,3058.47,15432.63
5784,719,36,218,6,10,9,14.48,4578.77,891.83
5785,328,10,277,11,15,56,8.49,526.97,24772.12
5786,211,16,198,18,3,66,13.04,4621.2,5598.75
5787,727,24,150,11,17,64,12.54,2487.9,27058.02
5788,552,21,122,2,7,57,1.26,3904.33,22184.03
5789,26,40,109,17,22,98,2.74,3654.84,23617.1
5790,27,41,231,16,18,91,7.16,2041.64,23466.39
5791,702,36,229,17,9,41,12.46,3025.2,8893.17
5792,83,49,203,2,20,85,12.53,3510.02,29305.6
5793,682,42,293,14,5,44,0.55,2765.43,10704.08
5794,413,45,286,6,18,23,8.15,3748.89,2447.81
5795,167,23,287,6,14,84,10.78,4080.02,8683.85
5796,700,21,289,19,21,4,0.94,4308.16,1340.76
5797,169,32,365,20,19,74,2.62,3167.57,10608.85
5798,229,17,76,9,16,95,6.27,1675.51,5486.86
5799,609,17,411,2,24,35,11.91,4342.64,12152.54
5800,367,21,250,5,3,48,4.01,2455.01,10569.65
5801,528,4,78,1,15,29,13.23,1339.6,8122.96
5802,647,23,255,16,12,96,14.25,1911.81,22865.2
5803,538,25,373,4,2,86,6.09,338.3,22302.59
5804,524,32,314,15,3,15,10.29,1432.15,2561.04
5805,72,6,385,2,25,9,14.12,4126.45,3046.54
5806,645,14,64,11,8,42,11.26,3194.87,18016.7
5807,106,41,109,15,11,49,11.07,2244.81,8293.33
5808,689,38,114,13,2,16,5.36,3347.98,7338.31
5809,282,42,369,16,19,9,13.1,1981.48,2172.36
5810,133,38,328,7,5,48,14.64,374.15,8825.13
5811,534,41,328,14,23,87,7.18,613.54,19753.9
5812,269,45,232,10,17,65,1.82,3092.97,7072.2
5813,412,16,477,3,4,18,10.45,3948.23,2074.19
5814,673,32,26,11,15,38,14.71,2592.71,15667.09
5815,619,16,346,7,13,22,11.46,1495.5,4195.54
5816,18,19,177,10,5,46,8.73,3026.91,4652.69
5817,117,37,468,8,10,53,1.89,822.0,4195.22
5818,144,43,428,14,25,9,12.64,3666.6,1923.3
5819,717,21,43,7,11,55,3.82,1708.13,11393.92
5820,551,15,49,16,11,20,9.25,4997.35,5041.34
5821,666,26,180,19,14,68,0.86,4707.83,22811.28
5822,688,30,327,17,15,44,9.39,326.33,9878.59
5823,422,40,160,14,19,87,8.74,1155.18,19421.9
5824,369,15,106,19,16,58,3.06,3616.03,19024.92
5825,646,43,311,7,22,66,4.93,4433.14,13514.9
5826,558,13,113,14,9,70,14.48,988.42,14643.93
5827,50,27,250,12,19,73,0.26,488.99,21645.74
5828,678,23,18,12,14,49,3.51,736.23,14055.9
5829,106,34,123,1,16,13,3.99,3147.09,4029.09
5830,216,34,470,9,3,33,14.3,2824.65,1742.68
5831,658,23,443,14,23,63,8.33,4763.84,14127.32
5832,425,44,285,18,24,19,1.76,2087.61,1820.83
5833,72,20,160,18,20,12,2.17,4797.09,1145.2
5834,446,9,182,18,14,41,8.23,4859.37,3670.39
5835,186,20,497,9,2,43,8.04,797.55,2436.63
5836,70,47,84,11,16,40,11.91,4773.27,17033.08
5837,150,39,287,11,23,52,5.07,393.61,23862.36
5838,246,14,171,7,22,35,1.93,4904.01,7393.15
5839,538,49,169,1,17,4,0.55,1339.76,1284.14
5840,652,26,392,10,18,62,10.35,2569.86,6159.71
5841,99,27,299,1,14,4,0.8,243.14,1280.91
5842,278,34,484,7,7,10,1.74,3169.56,2116.42
5843,563,29,435,11,9,96,7.25,1036.01,43041.94
5844,663,32,136,1,22,14,5.55,4917.86,4268.52
5845,455,41,125,11,12,22,9.78,4727.34,9594.72
5846,104,45,9,7,11,49,9.55,3672.09,9546.19
5847,601,5,78,2,8,60,14.33,3340.96,20260.61
5848,653,4,430,8,5,70,4.24,4991.04,5408.14
5849,725,23,33,3,23,16,8.32,136.89,1887.58
5850,233,21,314,8,6,37,10.98,2057.26,2657.39
5851,394,33,79,3,18,92,2.34,3186.21,11561.54
5852,501,41,222,20,10,42,14.72,491.04,5273.07
5853,695,24,350,14,22,45,12.49,3085.18,9633.01
5854,251,16,232,19,7,51,2.74,1859.46,16784.03
5855,521,32,415,8,16,32,11.27,4930.43,2290.8
5856,79,19,453,10,4,62,13.44,126.7,5947.4
5857,52,26,83,12,19,81,0.26,1071.67,24017.88
5858,226,3,304,14,12,28,0.37,3508.18,6824.02
5859,51,35,362,20,9,6,3.1,2330.36,855.94
5860,186,39,139,9,6,24,11.58,2727.39,1307.63
5861,34,18,384,15,12,27,8.53,4327.11,4700.31
5862,131,7,485,17,18,20,2.04,4479.81,4854.51
5863,632,32,330,20,9,97,9.77,1487.64,12885.15
5864,443,24,368,4,13,87,2.49,2880.42,23426.83
5865,432,16,128,2,3,4,2.68,2740.51,1534.39
5866,704,24,356,7,14,2,12.21,2772.25,378.18
5867,497,4,417,19,12,31,9.26,1740.88,9518.15
5868,403,45,445,12,20,2,6.41,4804.01,556.47
5869,323,32,88,14,5,90,12.86,2287.49,19184.57
5870,210,42,271,5,17,41,0.9,1206.05,9320.75
5871,615,34,29,10,20,34,7.69,329.84,3478.13
5872,329,19,231,20,8,85,7.65,1092.11,11556.4
5873,372,14,155,12,5,6,9.67,3130.6,1611.25
5874,460,38,276,7,19,19,6.67,4387.36,3819.45
5875,133,13,420,1,11,64,0.24,1526.65,20610.26
5876,651,22,14,18,7,63,1.65,2300.13,6044.25
5877,121,31,37,9,17,59,6.08,4113.45,3414.54
5878,606,44,497,12,3,57,0.15,714.77,16920.11
5879,452,44,484,4,5,7,11.94,1574.81,1702.24
5880,129,30,357,10,25,38,11.89,4671.02,3710.45
5881,91,23,216,8,5,4,11.2,2682.7,286.58
5882,604,12,49,4,20,16,14.4,4587.46,3782.15
5883,575,43,235,6,11,24,11.95,4877.25,2448.56
5884,29,14,420,12,12,59,4.28,3900.72,16789.39
5885,722,36,442,1,8,56,12.53,4590.55,15812.27
5886,524,45,250,15,20,96,1.37,237.08,18020.41
5887,333,8,477,8,16,70,0.95,4698.01,5593.95
5888,297,24,15,13,21,29,3.27,2624.83,13594.41
5889,130,3,423,18,5,89,12.3,545.71,7614.07
5890,293,14,5,15,3,56,4.55,3114.29,10172.98
5891,173,50,494,18,9,25,12.62,3922.15,2130.98
5892,720,11,97,11,17,72,12.44,376.1,30475.08
5893,24,45,231,18,23,82,12.26,4552.41,7018.41
5894,99,38,493,9,12,73,14.32,2962.12,3854.11
5895,406,28,301,15,24,86,3.26,3280.56,15833.94
5896,356,23,385,19,25,13,9.26,3177.34,3991.48
5897,139,18,303,18,5,21,1.62,3158.55,2015.36
5898,503,20,290,17,5,55,13.32,676.51,11812.66
5899,174,33,488,1,17,3,5.55,2263.2,914.68
5900,29,2,136,19,14,25,3.47,1613.75,8165.71
5901,496,39,472,17,24,32,6.51,4637.55,7412.78
5902,655,37,238,20,22,29,7.4,2315.79,3953.45
5903,351,26,54,5,1,18,1.58,970.13,4063.96
5904,554,2,87,6,8,28,0.34,210.04,3233.33
5905,299,3,228,10,21,99,0.36,4248.77,10931.68
5906,720,20,60,1,15,19,8.23,3727.02,5628.61
5907,192,10,461,20,5,67,7.54,2765.67,9120.01
5908,672,42,293,19,22,89,12.51,3553.96,26347.55
5909,64,21,430,7,5,37,11.59,4914.82,7045.77
5910,664,40,274,19,15,86,10.4,3483.07,26073.44
5911,215,9,10,10,9,59,11.68,3598.76,5774.7
5912,166,2,251,17,23,1,14.38,2543.72,212.15
5913,543,28,68,1,25,19,10.21,175.12,5507.17
5914,232,3,199,11,12,44,8.94,4450.22,19368.1
5915,541,16,484,20,3,93,1.38,3094.32,13502.52
5916,195,4,86,5,14,86,13.53,4113.47,17059.15
5917,506,23,363,7,25,74,3.08,3256.87,15447.94
5918,334,30,491,14,10,95,8.85,4959.39,21182.26
5919,304,38,332,1,7,45,12.5,3088.02,12710.64
5920,437,13,408,4,17,21,5.91,3279.93,5456.42
5921,323,6,303,4,25,6,1.74,2515.85,1628.07
5922,502,10,37,19,24,85,13.64,4547.88,24838.39
5923,393,17,200,15,14,65,4.0,484.29,11875.97
5924,599,8,468,18,21,18,0.09,122.28,1754.32
5925,149,9,43,6,17,99,1.28,1384.8,11324.3
5926,405,34,210,17,13,53,10.41,3061.68,11765.26
5927,283,17,281,4,12,26,3.34,3890.22,6940.09
5928,362,43,242,10,11,73,9.31,4040.67,7336.69
5929,379,50,343,10,14,30,7.61,2298.1,3071.6
5930,198,22,486,14,12,8,0.74,274.36,1942.48
5931,556,3,146,6,7,20,6.25,3349.75,2172.56
5932,356,41,435,16,19,70,2.04,2501.28,19046.56
5933,540,40,252,14,12,94,6.87,4248.01,21414.57
5934,429,29,302,12,5,29,0.57,1162.99,8572.27
5935,17,39,203,8,1,93,14.0,3941.1,6452.79
5936,639,27,443,11,13,66,11.31,3873.18,28296.01
5937,379,39,167,14,16,34,12.06,3657.65,7314.04
5938,680,40,334,1,21,93,13.82,2857.46,25872.38
5939,506,37,368,19,17,10,11.09,2259.86,3008.45
5940,76,3,254,16,17,21,4.08,1649.16,5594.98
5941,231,19,342,14,18,96,1.83,827.25,23053.77
5942,716,34,237,5,5,49,2.9,833.06,10914.62
5943,248,14,422,7,4,12,12.3,3626.83,2266.76
5944,302,21,183,9,3,61,14.73,820.0,3205.15
5945,726,2,335,20,25,17,11.17,3936.93,2223.18
5946,215,10,261,17,17,74,11.18,4648.78,16285.79
5947,158,42,113,4,21,25,7.11,2542.07,6412.89
5948,69,17,389,5,17,59,3.61,3903.72,13046.0
5949,393,2,377,3,24,36,6.64,2791.58,4324.88
5950,85,27,178,17,16,15,11.14,4315.05,3302.66
5951,267,1,298,6,3,14,9.1,742.05,1474.56
5952,69,50,403,16,19,35,8.48,1747.92,8897.21
5953,611,36,162,6,19,76,10.31,1847.27,7898.21
5954,347,33,309,19,6,83,3.87,3530.8,26997.83
5955,728,22,464,10,19,39,11.29,1257.03,3834.03
5956,673,49,21,10,14,42,9.01,4128.97,4235.07
5957,423,35,301,11,12,14,4.48,3102.53,6464.41
5958,606,34,480,17,23,59,13.08,1178.27,12706.85
5959,174,18,60,19,13,3,7.28,1306.62,941.21
5960,677,36,437,7,9,33,3.6,3452.56,6851.99
5961,115,3,19,1,24,16,1.54,2398.78,5085.42
5962,220,44,472,8,11,94,0.14,1160.39,7573.3
5963,31,16,291,3,18,95,3.8,4463.94,11760.07
5964,523,11,338,6,9,93,14.58,1550.23,9204.78
5965,343,10,249,10,3,99,4.05,4051.63,10526.85
5966,377,42,14,17,10,41,11.81,3616.37,8959.2
5967,130,21,86,8,19,43,7.63,739.75,3204.54
5968,617,25,103,4,4,69,11.91,4889.44,16784.98
5969,539,35,222,20,8,52,6.61,2344.13,7149.42
5970,2,6,268,8,16,25,14.31,4668.4,1728.37
5971,101,46,177,9,25,10,4.12,1131.23,590.81
5972,533,44,204,17,3,13,11.5,3633.53,2850.71
5973,58,8,478,2,6,22,3.78,3106.69,8343.74
5974,389,34,3,8,14,56,12.1,3450.23,3971.39
5975,692,41,119,5,20,73,5.65,4502.14,15800.04
5976,341,46,104,16,22,15,14.0,2544.09,3583.1
5977,20,1,352,15,6,87,11.98,1149.89,14574.21
5978,255,3,155,4,13,68,4.57,1781.18,17920.04
5979,317,38,220,18,21,37,9.24,3155.83,3275.85
5980,38,27,466,2,9,80,2.68,739.72,30687.72
5981,660,13,373,14,3,88,0.62,146.93,21393.1
5982,537,43,153,16,21,50,10.9,3241.64,12374.21
5983,386,47,399,6,5,22,5.66,2100.03,2404.86
5984,633,50,371,18,4,31,8.51,939.62,2766.7
5985,26,19,493,5,5,98,6.86,495.74,20938.99
5986,454,19,240,4,3,96,11.58,3354.23,23440.5
5987,681,6,27,11,15,38,13.17,4583.66,15949.98
5988,323,47,271,6,22,30,6.88,1475.68,3236.94
5989,513,14,158,20,16,35,0.67,2222.15,5118.18
5990,13,5,203,7,20,7,1.68,2732.48,1482.4
5991,560,43,187,14,10,92,2.59,416.63,21922.16
5992,371,45,429,14,13,32,2.28,1556.97,7649.37
5993,291,45,181,17,5,26,6.79,3319.07,6004.85
5994,332,36,78,13,4,35,10.86,1783.03,15119.66
5995,606,9,301,14,3,23,2.72,1895.06,5473.23
5996,261,23,348,13,18,76,9.01,1302.96,33512.64
5997,205,32,200,18,15,98,14.83,1905.75,8142.17
5998,697,29,445,10,2,27,8.16,4673.66,2747.98
5999,687,45,267,7,15,9,4.61,3046.73,1849.14
6000,387,28,78,16,4,58,4.06,4935.08,15456.01
6001,468,40,179,14,23,25,11.13,3034.22,5434.84
6002,415,11,111,9,6,79,4.5,355.41,4648.92
6003,69,19,214,10,9,95,5.82,1278.46,9915.18
6004,472,1,473,1,13,30,6.88,2530.89,9018.02
6005,104,9,202,6,25,7,0.4,148.21,807.85
6006,161,2,228,10,9,85,5.8,4174.76,8873.36
6007,200,4,423,19,4,64,5.66,3397.92,20429.97
6008,216,29,24,2,22,36,1.72,2405.33,13945.7
6009,212,4,134,4,17,57,9.25,3417.07,14284.55
6010,508,1,33,11,10,78,10.68,4172.38,33678.28
6011,16,28,406,14,6,32,3.74,1351.9,7535.08
6012,498,18,316,14,24,7,11.28,1947.15,1519.19
6013,332,46,404,12,11,81,0.54,2688.42,23950.46
6014,717,13,11,14,16,99,10.36,3980.51,21708.46
6015,551,40,115,11,4,96,11.2,4839.35,41208.88
6016,601,6,291,1,8,45,9.25,3982.69,13182.75
6017,256,49,419,20,16,6,4.2,1656.18,846.22
6018,728,43,65,19,9,63,14.38,1227.83,18251.88
6019,172,47,362,3,13,51,13.29,2995.39,5690.5
6020,649,39,346,1,12,85,9.09,1342.75,24944.66
6021,498,22,206,20,9,75,4.64,3421.88,10529.17
6022,471,30,433,4,17,99,0.92,1172.52,27087.33
6023,384,27,66,14,2,2,2.71,3641.12,475.98
6024,690,8,430,8,22,62,1.64,2027.57,4920.12
6025,589,43,133,7,17,97,14.71,2066.91,17819.49
6026,700,28,167,20,7,65,7.22,2807.56,8878.4
6027,507,2,79,17,20,6,9.84,1686.27,1340.39
6028,527,20,469,12,4,69,4.27,291.42,19637.1
6029,325,11,221,17,22,82,13.46,1432.43,17583.16
6030,214,14,435,15,17,15,0.41,900.04,2843.1
6031,208,24,405,3,2,41,3.67,1049.16,5082.26
6032,169,13,166,16,10,81,14.71,4851.04,19189.02
6033,330,8,500,6,10,17,14.69,4967.78,1680.43
6034,280,44,420,14,13,37,14.54,836.21,7734.93
6035,305,21,270,18,17,43,12.45,1283.29,3672.42
6036,146,22,417,19,13,22,2.7,3613.52,7243.15
6037,516,9,23,5,16,91,0.36,602.16,20800.25
6038,90,42,72,1,7,69,7.08,2588.05,20696.9
6039,453,43,212,15,17,47,6.1,4149.01,8399.39
6040,60,11,166,19,21,38,4.19,2034.29,12319.31
6041,311,16,303,12,11,92,12.31,3063.63,23983.81
6042,528,50,64,5,21,10,14.43,1638.95,1962.98
6043,227,9,230,17,12,91,11.69,2928.93,19912.12
6044,474,3,431,9,1,36,7.53,1116.57,2051.28
6045,541,36,257,1,10,24,2.49,4075.18,7554.53
6046,663,42,298,17,11,91,14.36,3947.93,19310.09
6047,79,13,324,20,23,54,3.71,3080.82,7654.94
6048,433,1,462,4,18,47,0.83,4389.68,12871.32
6049,153,44,214,2,13,28,9.87,4470.19,9947.18
6050,401,11,204,7,1,33,11.24,4287.35,6308.95
6051,279,24,25,2,10,65,14.56,3765.63,21890.07
6052,57,5,116,13,11,93,2.4,4973.86,43987.99
6053,186,2,368,5,7,46,11.25,4410.35,9365.25
6054,398,17,185,4,9,16,13.06,628.19,3841.36
6055,605,17,180,16,13,43,7.98,2451.47,10990.57
6056,158,20,391,3,15,42,5.39,3088.39,5113.25
6057,693,15,391,17,1,83,4.63,1154.19,19613.55
6058,359,4,440,12,13,70,8.65,1261.72,19010.21
6059,440,11,423,8,7,34,13.82,2016.85,2364.02
6060,589,23,454,1,4,70,2.36,392.59,22063.42
6061,466,1,83,9,8,58,10.9,4284.68,3184.4
6062,663,42,239,3,24,10,7.51,2013.59,1190.16
6063,446,50,442,6,14,36,7.69,4578.37,3850.55
6064,488,47,151,8,9,32,7.51,2128.23,2387.87
6065,530,4,252,13,21,9,11.91,111.13,3842.12
6066,73,38,118,4,5,79,0.22,864.87,21767.86
6067,701,2,138,9,14,18,0.42,187.86,1104.5
6068,17,45,364,5,7,61,11.48,4127.86,12386.96
6069,531,27,456,12,3,10,8.68,1068.59,2714.85
6070,731,34,164,11,12,73,2.95,1137.19,34247.2
6071,326,13,455,14,24,80,10.43,4626.42,17528.49
6072,632,47,375,12,25,45,3.33,3168.83,12932.56
6073,613,18,131,20,17,69,11.61,2539.29,8978.82
6074,546,11,72,5,11,51,12.52,4124.53,10234.64
6075,596,5,333,13,8,42,6.74,2731.15,18982.18
6076,708,29,479,10,2,90,14.97,4622.19,8480.72
6077,202,25,397,13,18,46,14.85,4241.77,18982.08
6078,344,14,474,5,16,52,5.39,3212.47,11285.84
6079,523,48,176,17,19,41,6.02,1718.46,9547.41
6080,400,46,112,6,11,42,9.76,2121.35,4391.57
6081,218,41,66,10,14,68,5.73,2347.43,7103.96
6082,445,38,131,9,17,83,14.47,3683.36,4374.4
6083,222,41,63,14,3,41,3.11,2149.5,9717.51
6084,383,37,15,2,22,15,14.4,2104.75,5061.01
6085,592,11,497,16,6,31,0.75,4850.85,8545.98
6086,7,44,130,20,4,9,13.41,4464.71,1147.3
6087,272,32,445,15,19,11,4.41,861.62,2001.2
6088,16,49,443,3,16,39,0.99,2342.01,4968.84
6089,424,6,145,1,22,62,12.1,1492.55,17592.5
6090,524,6,486,15,23,53,9.49,200.89,9129.71
6091,21,47,267,11,25,93,11.81,2632.04,39646.87
6092,690,49,261,19,18,15,4.19,3192.34,4862.88
6093,228,22,326,2,11,66,1.72,1904.28,25567.11
6094,288,3,323,20,3,23,2.61,260.02,3297.68
6095,134,19,279,1,20,9,10.01,1355.84,2614.47
6096,283,34,96,16,8,13,1.0,3352.91,3574.77
6097,404,41,63,9,10,47,8.64,4876.11,2645.91
6098,665,41,388,13,15,58,9.53,3572.44,25429.27
6099,66,7,239,3,18,55,13.12,3513.66,6148.85
6100,649,16,29,7,20,50,3.4,2398.11,10403.34
6101,604,38,145,17,18,14,1.71,857.16,3409.6
6102,437,9,479,13,21,85,3.81,4509.31,39623.26
6103,259,13,163,17,9,18,11.5,4573.09,3947.14
6104,103,34,176,8,6,2,8.22,2513.73,148.1
6105,567,46,341,7,15,19,13.28,645.53,3548.94
6106,101,37,87,14,21,34,3.5,1145.36,8025.98
6107,198,43,304,9,13,64,8.77,1669.54,3597.82
6108,226,47,479,8,6,23,11.86,1788.45,1635.56
6109,463,6,309,1,3,21,1.73,4205.58,6661.73
6110,237,38,449,11,16,36,5.44,2615.64,16455.71
6111,26,48,117,16,5,87,8.1,559.65,22207.75
6112,121,4,203,15,6,41,6.84,3408.02,7269.39
6113,506,5,257,9,18,68,4.8,4233.66,3989.03
